accelerometerXAxis,accelerometerYAxis,accelerometerZAxis,gyroscopeXAxis,gyroscopeYAxis,gyroscopeZAxis,sumAcc,label
"[-0.494376003742218, -0.4606540203094482, -0.4958800375461578, 0.2182619571685791]","[-1.6867817640304563, 1.4233014583587646, -0.3287215232849121, 0.7962946891784668]","[-0.8483066558837891, 0.0869417190551757, -0.280029296875, 0.9131307601928712]","[-0.1044579595327377, 0.0983493030071258, -0.0708603709936142, 0.0458148941397666]","[-0.0213802829384803, -0.0073303831741213, -0.0464257597923278, 0.0329867228865623]","[-0.0067195179872214, -0.0012217300245538, 0.0164933614432811, 0.0018325960263609]",-1.156818717718124,Aggressive
"[-0.4606540203094482, -0.4958800375461578, 0.2182619571685791, -0.1044466793537139]","[1.4233014583587646, -0.3287215232849121, 0.7962946891784668, -0.3594691753387451]","[0.0869417190551757, -0.280029296875, 0.9131307601928712, -0.1871757507324218]","[0.0983493030071258, -0.0708603709936142, 0.0458148941397666, 0.0183259565383195]","[-0.0073303831741213, -0.0464257597923278, 0.0329867228865623, -0.0152716310694813]","[-0.0012217300245538, 0.0164933614432811, 0.0018325960263609, -0.0067195179872214]",1.2215541005134587,Aggressive
"[-0.4958800375461578, 0.2182619571685791, -0.1044466793537139, -0.0123637905344367]","[-0.3287215232849121, 0.7962946891784668, -0.3594691753387451, -2.41192889213562]","[-0.280029296875, 0.9131307601928712, -0.1871757507324218, -0.2033548355102539]","[-0.0708603709936142, 0.0458148941397666, 0.0183259565383195, -0.0781907513737678]","[-0.0464257597923278, 0.0329867228865623, -0.0152716310694813, -0.0219911485910415]","[0.0164933614432811, 0.0018325960263609, -0.0067195179872214, -0.0042760567739605]",-2.4556825747713447,Aggressive
"[0.2182619571685791, -0.1044466793537139, -0.0123637905344367, 0.6848280429840088]","[0.7962946891784668, -0.3594691753387451, -2.41192889213562, -0.1117218732833862]","[0.9131307601928712, -0.1871757507324218, -0.2033548355102539, 1.354802131652832]","[0.0458148941397666, 0.0183259565383195, -0.0781907513737678, 0.0421497002243995]","[0.0329867228865623, -0.0152716310694813, -0.0219911485910415, 0.0464257597923278]","[0.0018325960263609, -0.0067195179872214, -0.0042760567739605, -0.0134390350431203]",0.5768565842881801,Aggressive
"[-0.1044466793537139, -0.0123637905344367, 0.6848280429840088, -0.422952651977539]","[-0.3594691753387451, -2.41192889213562, -0.1117218732833862, 1.4601833820343018]","[-0.1871757507324218, -0.2033548355102539, 1.354802131652832, -0.6309852600097656]","[0.0183259565383195, -0.0781907513737678, 0.0421497002243995, 0.0134390350431203]","[-0.0152716310694813, -0.0219911485910415, 0.0464257597923278, 0.0024434609804302]","[-0.0067195179872214, -0.0042760567739605, -0.0134390350431203, -0.0109955742955207]",-0.9445853522047397,Aggressive
"[-0.0123637905344367, 0.6848280429840088, -0.422952651977539, -0.5206270813941956]","[-2.41192889213562, -0.1117218732833862, 1.4601833820343018, 0.3964011669158935]","[-0.2033548355102539, 1.354802131652832, -0.6309852600097656, 0.2208538055419922]","[-0.0781907513737678, 0.0421497002243995, 0.0134390350431203, 0.0299323964864015]","[-0.0219911485910415, 0.0464257597923278, 0.0024434609804302, -0.0213802829384803]","[-0.0042760567739605, -0.0134390350431203, -0.0109955742955207, -0.0103847095742821]",-0.19686585571616888,Aggressive
"[0.6848280429840088, -0.422952651977539, -0.5206270813941956, -0.066523477435112]","[-0.1117218732833862, 1.4601833820343018, 0.3964011669158935, -0.7559444904327393]","[1.354802131652832, -0.6309852600097656, 0.2208538055419922, -0.7644491195678711]","[0.0421497002243995, 0.0134390350431203, 0.0299323964864015, -0.0647517144680023]","[0.0464257597923278, 0.0024434609804302, -0.0213802829384803, -0.0054977871477603]","[-0.0134390350431203, -0.0109955742955207, -0.0103847095742821, -0.0134390350431203]",0.8438645750284195,Aggressive
"[-0.422952651977539, -0.5206270813941956, -0.066523477435112, -0.116340160369873]","[1.4601833820343018, 0.3964011669158935, -0.7559444904327393, -0.7470210194587708]","[-0.6309852600097656, 0.2208538055419922, -0.7644491195678711, -0.116337776184082]","[0.0134390350431203, 0.0299323964864015, -0.0647517144680023, -0.0164933614432811]","[0.0024434609804302, -0.0213802829384803, -0.0054977871477603, -0.0238237436860799]","[-0.0109955742955207, -0.0103847095742821, -0.0134390350431203, -0.0146607663482427]",-2.063742682337761,Aggressive
"[-0.5206270813941956, -0.066523477435112, -0.116340160369873, 0.1231988668441772]","[0.3964011669158935, -0.7559444904327393, -0.7470210194587708, -0.7642859816551208]","[0.2208538055419922, -0.7644491195678711, -0.116337776184082, 0.8882465362548828]","[0.0299323964864015, -0.0647517144680023, -0.0164933614432811, 0.0109955742955207]","[-0.0213802829384803, -0.0054977871477603, -0.0238237436860799, 0.0360410511493682]","[-0.0103847095742821, -0.0134390350431203, -0.0146607663482427, -0.0134390350431203]",-2.222828730940819,Aggressive
"[-0.066523477435112, -0.116340160369873, 0.1231988668441772, 0.018020287156105]","[-0.7559444904327393, -0.7470210194587708, -0.7642859816551208, 0.0210040807723999]","[-0.7644491195678711, -0.116337776184082, 0.8882465362548828, -0.1039934158325195]","[-0.0647517144680023, -0.0164933614432811, 0.0109955742955207, -0.0006108650122769177]","[-0.0054977871477603, -0.0238237436860799, 0.0360410511493682, 0.006108651868999]","[-0.0134390350431203, -0.0146607663482427, -0.0134390350431203, 0.0042760567739605]",-2.3844256699085236,Normal
"[-0.116340160369873, 0.1231988668441772, 0.018020287156105, -0.0271623730659484]","[-0.7470210194587708, -0.7642859816551208, 0.0210040807723999, -0.0578536987304687]","[-0.116337776184082, 0.8882465362548828, -0.1039934158325195, 0.1305646896362304]","[-0.0164933614432811, 0.0109955742955207, -0.0006108650122769177, 0.0030543259344995]","[-0.0238237436860799, 0.0360410511493682, 0.006108651868999, -0.0036651920527219]","[-0.0146607663482427, -0.0134390350431203, 0.0042760567739605, 0.0030543259344995]",-0.751959964632988,Normal
"[0.1231988668441772, 0.018020287156105, -0.0271623730659484, 0.1183736622333526]","[-0.7642859816551208, 0.0210040807723999, -0.0578536987304687, -0.0020873839966952]","[0.8882465362548828, -0.1039934158325195, 0.1305646896362304, 0.1878614425659179]","[0.0109955742955207, -0.0006108650122769177, 0.0030543259344995, 0.0048869219608604]","[0.0360410511493682, 0.006108651868999, -0.0036651920527219, 0.0085521135479211]","[-0.0134390350431203, 0.0042760567739605, 0.0030543259344995, 0.0024434609804302]",0.5318867121823132,Normal
"[0.018020287156105, -0.0271623730659484, 0.1183736622333526, 0.1070213615894317]","[0.0210040807723999, -0.0578536987304687, -0.0020873839966952, 0.0007913709850981832]","[-0.1039934158325195, 0.1305646896362304, 0.1878614425659179, -0.097299575805664]","[-0.0006108650122769177, 0.0030543259344995, 0.0048869219608604, 0.0012217300245538]","[0.006108651868999, -0.0036651920527219, 0.0085521135479211, 0.0036651920527219]","[0.0042760567739605, 0.0030543259344995, 0.0024434609804302, 0.0054977871477603]",0.29524044750723993,Normal
"[-0.0271623730659484, 0.1183736622333526, 0.1070213615894317, 0.1453200131654739]","[-0.0578536987304687, -0.0020873839966952, 0.0007913709850981832, 0.8383840322494507]","[0.1305646896362304, 0.1878614425659179, -0.097299575805664, -0.1166658401489257]","[0.0030543259344995, 0.0048869219608604, 0.0012217300245538, 0.0183259565383195]","[-0.0036651920527219, 0.0085521135479211, 0.0036651920527219, 0.0042760567739605]","[0.0030543259344995, 0.0024434609804302, 0.0054977871477603, 0.0006108650122769177]",1.2272477006772533,Aggressive
"[0.1183736622333526, 0.1070213615894317, 0.1453200131654739, -0.188676580786705]","[-0.0020873839966952, 0.0007913709850981832, 0.8383840322494507, 0.5583008527755737]","[0.1878614425659179, -0.097299575805664, -0.1166658401489257, -0.0035295491106808]","[0.0048869219608604, 0.0012217300245538, 0.0183259565383195, -0.0073303831741213]","[0.0085521135479211, 0.0036651920527219, 0.0042760567739605, -0.0067195179872214]","[0.0024434609804302, 0.0054977871477603, 0.0006108650122769177, 0.0030543259344995]",1.5477938057156282,Aggressive
"[0.1070213615894317, 0.1453200131654739, -0.188676580786705, 0.1287204921245575]","[0.0007913709850981832, 0.8383840322494507, 0.5583008527755737, 0.4624505043029785]","[-0.097299575805664, -0.1166658401489257, -0.0035295491106808, 0.1809282302856445]","[0.0012217300245538, 0.0183259565383195, -0.0073303831741213, 0.0262672062963247]","[0.0036651920527219, 0.0042760567739605, -0.0067195179872214, -0.0073303831741213]","[0.0054977871477603, 0.0006108650122769177, 0.0030543259344995, -0.0018325960263609]",2.015745311626233,Aggressive
"[0.1453200131654739, -0.188676580786705, 0.1287204921245575, -0.0486017018556594]","[0.8383840322494507, 0.5583008527755737, 0.4624505043029785, 0.6286225318908691]","[-0.1166658401489257, -0.0035295491106808, 0.1809282302856445, 0.0317020416259765]","[0.0183259565383195, -0.0073303831741213, 0.0262672062963247, -0.0067195179872214]","[0.0042760567739605, -0.0067195179872214, -0.0073303831741213, 0.0012217300245538]","[0.0006108650122769177, 0.0030543259344995, -0.0018325960263609, 0.0006108650122769177]",2.6169550265185535,Normal
"[-0.188676580786705, 0.1287204921245575, -0.0486017018556594, 0.1396905779838562]","[0.5583008527755737, 0.4624505043029785, 0.6286225318908691, -0.0180230140686035]","[-0.0035295491106808, 0.1809282302856445, 0.0317020416259765, 0.5929489135742188]","[-0.0073303831741213, 0.0262672062963247, -0.0067195179872214, 0.006108651868999]","[-0.0067195179872214, -0.0073303831741213, 0.0012217300245538, 0.0030543259344995]","[0.0030543259344995, -0.0018325960263609, 0.0006108650122769177, -0.0067195179872214]",2.464533298742026,Normal
"[0.1287204921245575, -0.0486017018556594, 0.1396905779838562, 0.1803185045719146]","[0.4624505043029785, 0.6286225318908691, -0.0180230140686035, -0.4672927856445312]","[0.1809282302856445, 0.0317020416259765, 0.5929489135742188, 0.2453126907348632]","[0.0262672062963247, -0.0067195179872214, 0.006108651868999, 0.0036651920527219]","[-0.0073303831741213, 0.0012217300245538, 0.0030543259344995, 0.006108651868999]","[-0.0018325960263609, 0.0006108650122769177, -0.0067195179872214, -0.0171042270958423]",2.056776985526085,Aggressive
"[-0.0486017018556594, 0.1396905779838562, 0.1803185045719146, 0.165556252002716]","[0.6286225318908691, -0.0180230140686035, -0.4672927856445312, -0.7516919374465942]","[0.0317020416259765, 0.5929489135742188, 0.2453126907348632, 0.4119462966918945]","[-0.0067195179872214, 0.006108651868999, 0.0036651920527219, -0.0171042270958423]","[0.0012217300245538, 0.0030543259344995, 0.006108651868999, -0.0024434609804302]","[0.0006108650122769177, -0.0067195179872214, -0.0171042270958423, -0.0171042270958423]",1.1104883700609205,Aggressive
"[0.1396905779838562, 0.1803185045719146, 0.165556252002716, -0.005965023767203]","[-0.0180230140686035, -0.4672927856445312, -0.7516919374465942, 0.6835081577301025]","[0.5929489135742188, 0.2453126907348632, 0.4119462966918945, 0.0994291305541992]","[0.006108651868999, 0.0036651920527219, -0.0171042270958423, 0.0342084541916847]","[0.0030543259344995, 0.006108651868999, -0.0024434609804302, -0.0048869219608604]","[-0.0067195179872214, -0.0171042270958423, -0.0171042270958423, -0.0183259565383195]",1.275737762916833,Aggressive
"[0.1803185045719146, 0.165556252002716, -0.005965023767203, 0.2003261744976043]","[-0.4672927856445312, -0.7516919374465942, 0.6835081577301025, -0.1844265460968017]","[0.2453126907348632, 0.4119462966918945, 0.0994291305541992, -0.2299060821533203]","[0.0036651920527219, -0.0171042270958423, 0.0342084541916847, -0.0158824957907199]","[0.006108651868999, -0.0024434609804302, -0.0048869219608604, -0.0183259565383195]","[-0.0171042270958423, -0.0171042270958423, -0.0183259565383195, -0.0109955742955207]",0.3471148316748438,Aggressive
"[0.165556252002716, -0.005965023767203, 0.2003261744976043, -0.2145422995090484]","[-0.7516919374465942, 0.6835081577301025, -0.1844265460968017, 0.3128938674926758]","[0.4119462966918945, 0.0994291305541992, -0.2299060821533203, -0.1187458038330078]","[-0.0171042270958423, 0.0342084541916847, -0.0158824957907199, 0.0]","[-0.0024434609804302, -0.0048869219608604, -0.0183259565383195, -0.0232128798961639]","[-0.0171042270958423, -0.0183259565383195, -0.0109955742955207, -0.0122173046693205]",0.3683821861632168,Aggressive
"[-0.005965023767203, 0.2003261744976043, -0.2145422995090484, -0.1890587657690048]","[0.6835081577301025, -0.1844265460968017, 0.3128938674926758, 0.2206454277038574]","[0.0994291305541992, -0.2299060821533203, -0.1187458038330078, 0.7617340087890625]","[0.0342084541916847, -0.0158824957907199, 0.0, -0.0323758572340011]","[-0.0048869219608604, -0.0183259565383195, -0.0232128798961639, -0.0219911485910415]","[-0.0183259565383195, -0.0109955742955207, -0.0122173046693205, -0.0122173046693205]",1.3358922456391156,Aggressive
"[0.2003261744976043, -0.2145422995090484, -0.1890587657690048, -0.1487154513597488]","[-0.1844265460968017, 0.3128938674926758, 0.2206454277038574, 0.1671044826507568]","[-0.2299060821533203, -0.1187458038330078, 0.7617340087890625, -0.2355127334594726]","[-0.0158824957907199, 0.0, -0.0323758572340011, 0.0207694191485643]","[-0.0183259565383195, -0.0232128798961639, -0.0219911485910415, -0.0183259565383195]","[-0.0109955742955207, -0.0122173046693205, -0.0122173046693205, -0.0134390350431203]",0.3417962789535523,Normal
"[-0.2145422995090484, -0.1890587657690048, -0.1487154513597488, -0.1594384312629699]","[0.3128938674926758, 0.2206454277038574, 0.1671044826507568, -0.0293385982513427]","[-0.1187458038330078, 0.7617340087890625, -0.2355127334594726, 0.1011123657226562]","[0.0, -0.0323758572340011, 0.0207694191485643, -0.0128281703218817]","[-0.0232128798961639, -0.0219911485910415, -0.0183259565383195, -0.0134390350431203]","[-0.0122173046693205, -0.0122173046693205, -0.0134390350431203, -0.0183259565383195]",0.4681380689144138,Normal
"[-0.1890587657690048, -0.1487154513597488, -0.1594384312629699, -0.4687720239162445]","[0.2206454277038574, 0.1671044826507568, -0.0293385982513427, -0.8599555492401123]","[0.7617340087890625, -0.2355127334594726, 0.1011123657226562, -0.3389539718627929]","[-0.0323758572340011, 0.0207694191485643, -0.0128281703218817, -0.0152716310694813]","[-0.0219911485910415, -0.0183259565383195, -0.0134390350431203, 0.0048869219608604]","[-0.0122173046693205, -0.0134390350431203, -0.0183259565383195, -0.0164933614432811]",-1.1791492402553558,Aggressive
"[-0.1487154513597488, -0.1594384312629699, -0.4687720239162445, 0.3989651501178741]","[0.1671044826507568, -0.0293385982513427, -0.8599555492401123, -0.8249479532241821]","[-0.2355127334594726, 0.1011123657226562, -0.3389539718627929, 0.1856756210327148]","[0.0207694191485643, -0.0128281703218817, -0.0152716310694813, -0.0195476878434419]","[-0.0183259565383195, -0.0134390350431203, 0.0048869219608604, 0.0048869219608604]","[-0.0134390350431203, -0.0183259565383195, -0.0164933614432811, -0.0054977871477603]",-2.212777093052864,Aggressive
"[-0.1594384312629699, -0.4687720239162445, 0.3989651501178741, 0.018020287156105]","[-0.0293385982513427, -0.8599555492401123, -0.8249479532241821, 0.0210040807723999]","[0.1011123657226562, -0.3389539718627929, 0.1856756210327148, -0.1039934158325195]","[-0.0128281703218817, -0.0152716310694813, -0.0195476878434419, -0.0006108650122769177]","[-0.0134390350431203, 0.0048869219608604, 0.0048869219608604, 0.006108651868999]","[-0.0183259565383195, -0.0164933614432811, -0.0054977871477603, 0.0042760567739605]",-2.060622438788414,Aggressive
"[-0.4687720239162445, 0.3989651501178741, 0.018020287156105, -0.0271623730659484]","[-0.8599555492401123, -0.8249479532241821, 0.0210040807723999, -0.0578536987304687]","[-0.3389539718627929, 0.1856756210327148, -0.1039934158325195, 0.1305646896362304]","[-0.0152716310694813, -0.0195476878434419, -0.0006108650122769177, 0.0030543259344995]","[0.0048869219608604, 0.0048869219608604, 0.006108651868999, -0.0036651920527219]","[-0.0164933614432811, -0.0054977871477603, 0.0042760567739605, 0.0030543259344995]",-1.9274091571569443,Aggressive
"[0.3989651501178741, 0.018020287156105, -0.0271623730659484, 0.1183736622333526]","[-0.8249479532241821, 0.0210040807723999, -0.0578536987304687, -0.0020873839966952]","[0.1856756210327148, -0.1039934158325195, 0.1305646896362304, 0.1878614425659179]","[-0.0195476878434419, -0.0006108650122769177, 0.0030543259344995, 0.0048869219608604]","[0.0048869219608604, 0.006108651868999, -0.0036651920527219, 0.0085521135479211]","[-0.0054977871477603, 0.0042760567739605, 0.0030543259344995, 0.0024434609804302]",0.044420108664780855,Aggressive
"[0.018020287156105, -0.0271623730659484, 0.1183736622333526, 0.1070213615894317]","[0.0210040807723999, -0.0578536987304687, -0.0020873839966952, 0.0007913709850981832]","[-0.1039934158325195, 0.1305646896362304, 0.1878614425659179, -0.097299575805664]","[-0.0006108650122769177, 0.0030543259344995, 0.0048869219608604, 0.0012217300245538]","[0.006108651868999, -0.0036651920527219, 0.0085521135479211, 0.0036651920527219]","[0.0042760567739605, 0.0030543259344995, 0.0024434609804302, 0.0054977871477603]",0.29524044750723993,Normal
